HistoryID,CaseMasterID,CaseStatusID,ChangedByEmployeeID,ChangeDate,Remarks
4667,1659,1,319,2026-06-23,Case registered
4668,1659,2,319,2026-07-05,Investigation taken up
4669,1660,1,348,2024-01-19,Case registered
4670,1660,2,348,2024-01-28,Investigation taken up
4671,1660,6,348,2024-07-23,Status updated to Closed - Acquitted
4672,1661,1,383,2025-01-12,Case registered
4673,1661,2,383,2025-01-19,Investigation taken up
4674,1661,5,383,2025-08-22,Status updated to Closed - Convicted
4675,1662,1,165,2026-05-20,Case registered
4676,1662,2,165,2026-05-26,Investigation taken up
4677,1663,1,25,2025-02-15,Case registered
4678,1663,2,25,2025-03-10,Investigation taken up
4679,1663,5,25,2025-07-15,Status updated to Closed - Convicted
4680,1664,1,262,2026-05-19,Case registered
4681,1664,2,262,2026-06-17,Investigation taken up
4682,1664,3,262,2026-10-20,Status updated to Charge Sheeted
4683,1665,1,66,2025-08-10,Case registered
4684,1665,2,66,2025-08-22,Investigation taken up
4685,1665,4,66,2026-04-10,Status updated to Pending Trial
4686,1666,1,104,2026-03-10,Case registered
4687,1666,2,104,2026-04-06,Investigation taken up
4688,1666,4,104,2026-12-05,Status updated to Pending Trial
4689,1667,1,160,2024-12-24,Case registered
4690,1667,2,160,2024-12-31,Investigation taken up
4691,1667,8,160,2025-06-29,Status updated to Closed - Undetected
4692,1668,1,89,2025-12-02,Case registered
4693,1668,2,89,2025-12-31,Investigation taken up
4694,1668,3,89,2026-07-24,Status updated to Charge Sheeted
4695,1669,1,41,2026-03-07,Case registered
4696,1669,2,41,2026-04-02,Investigation taken up
4697,1669,3,41,2026-05-24,Status updated to Charge Sheeted
4698,1670,1,336,2025-11-09,Case registered
4699,1670,2,336,2025-12-08,Investigation taken up
4700,1670,3,336,2026-05-09,Status updated to Charge Sheeted
4701,1671,1,252,2025-10-17,Case registered
4702,1671,2,252,2025-11-16,Investigation taken up
4703,1671,3,252,2026-08-08,Status updated to Charge Sheeted
4704,1672,1,343,2024-05-03,Case registered
4705,1672,2,343,2024-05-19,Investigation taken up
4706,1672,5,343,2024-07-24,Status updated to Closed - Convicted
4707,1673,1,9,2025-11-22,Case registered
4708,1673,2,9,2025-12-15,Investigation taken up
4709,1673,3,9,2026-02-05,Status updated to Charge Sheeted
4710,1674,1,171,2024-10-21,Case registered
4711,1674,2,171,2024-11-10,Investigation taken up
4712,1674,6,171,2025-03-24,Status updated to Closed - Acquitted
4713,1675,1,362,2026-06-15,Case registered
4714,1676,1,78,2024-01-17,Case registered
4715,1676,2,78,2024-02-12,Investigation taken up
4716,1676,5,78,2024-08-01,Status updated to Closed - Convicted
4717,1677,1,179,2026-05-19,Case registered
4718,1677,2,179,2026-05-24,Investigation taken up
4719,1678,1,12,2026-02-24,Case registered
4720,1678,2,12,2026-03-03,Investigation taken up
4721,1678,8,12,2026-08-28,Status updated to Closed - Undetected
4722,1679,1,150,2024-09-26,Case registered
4723,1679,2,150,2024-10-22,Investigation taken up
4724,1679,5,150,2025-06-01,Status updated to Closed - Convicted
4725,1680,1,177,2026-03-07,Case registered
4726,1680,2,177,2026-04-05,Investigation taken up
4727,1680,8,177,2026-10-29,Status updated to Closed - Undetected
4728,1681,1,318,2024-11-04,Case registered
4729,1681,2,318,2024-11-23,Investigation taken up
4730,1681,8,318,2025-07-24,Status updated to Closed - Undetected
4731,1682,1,431,2026-03-06,Case registered
4732,1682,2,431,2026-03-19,Investigation taken up
4733,1682,4,431,2026-12-03,Status updated to Pending Trial
4734,1683,1,411,2024-12-12,Case registered
4735,1683,2,411,2025-01-06,Investigation taken up
4736,1683,4,411,2025-04-15,Status updated to Pending Trial
4737,1684,1,102,2024-02-21,Case registered
4738,1684,2,102,2024-03-10,Investigation taken up
4739,1684,8,102,2024-12-10,Status updated to Closed - Undetected
4740,1685,1,101,2024-11-14,Case registered
4741,1685,2,101,2024-11-27,Investigation taken up
4742,1685,5,101,2025-08-03,Status updated to Closed - Convicted
4743,1686,1,67,2025-04-03,Case registered
4744,1686,2,67,2025-04-17,Investigation taken up
4745,1686,5,67,2025-08-16,Status updated to Closed - Convicted
4746,1687,1,86,2026-04-24,Case registered
4747,1687,2,86,2026-05-02,Investigation taken up
4748,1687,3,86,2026-10-11,Status updated to Charge Sheeted
4749,1688,1,356,2025-12-14,Case registered
4750,1688,2,356,2025-12-19,Investigation taken up
4751,1688,3,356,2026-03-25,Status updated to Charge Sheeted
4752,1689,1,220,2025-01-11,Case registered
4753,1689,2,220,2025-01-25,Investigation taken up
4754,1689,4,220,2025-08-18,Status updated to Pending Trial
4755,1690,1,93,2024-10-13,Case registered
4756,1690,2,93,2024-10-28,Investigation taken up
4757,1690,5,93,2025-03-24,Status updated to Closed - Convicted
4758,1691,1,93,2025-05-10,Case registered
4759,1691,2,93,2025-06-05,Investigation taken up
4760,1691,5,93,2025-08-25,Status updated to Closed - Convicted
4761,1692,1,225,2024-11-10,Case registered
4762,1692,2,225,2024-12-01,Investigation taken up
4763,1692,5,225,2025-01-07,Status updated to Closed - Convicted
4764,1693,1,8,2025-04-23,Case registered
4765,1693,2,8,2025-04-30,Investigation taken up
4766,1693,5,8,2025-08-19,Status updated to Closed - Convicted
4767,1694,1,113,2025-08-20,Case registered
4768,1694,2,113,2025-08-27,Investigation taken up
4769,1694,8,113,2026-06-01,Status updated to Closed - Undetected
4770,1695,1,360,2025-02-02,Case registered
4771,1695,2,360,2025-02-11,Investigation taken up
4772,1695,5,360,2025-06-06,Status updated to Closed - Convicted
4773,1696,1,429,2025-06-19,Case registered
4774,1696,2,429,2025-06-26,Investigation taken up
4775,1696,3,429,2025-09-10,Status updated to Charge Sheeted
4776,1697,1,407,2024-03-22,Case registered
4777,1697,2,407,2024-04-16,Investigation taken up
4778,1697,8,407,2024-09-18,Status updated to Closed - Undetected
4779,1698,1,53,2024-03-21,Case registered
4780,1698,2,53,2024-04-20,Investigation taken up
4781,1698,6,53,2024-09-03,Status updated to Closed - Acquitted
4782,1699,1,156,2025-02-18,Case registered
4783,1699,2,156,2025-02-27,Investigation taken up
4784,1699,5,156,2025-07-25,Status updated to Closed - Convicted
4785,1700,1,165,2025-10-09,Case registered
4786,1700,2,165,2025-11-05,Investigation taken up
4787,1700,4,165,2026-01-21,Status updated to Pending Trial
4788,1701,1,364,2026-06-25,Case registered
4789,1701,2,364,2026-07-23,Investigation taken up
4790,1702,1,49,2025-01-16,Case registered
4791,1702,2,49,2025-02-06,Investigation taken up
4792,1702,8,49,2025-08-29,Status updated to Closed - Undetected
4793,1703,1,383,2026-04-02,Case registered
4794,1703,2,383,2026-04-17,Investigation taken up
4795,1704,1,156,2026-07-10,Case registered
4796,1704,2,156,2026-07-17,Investigation taken up
4797,1705,1,162,2025-05-24,Case registered
4798,1705,2,162,2025-06-04,Investigation taken up
4799,1705,7,162,2025-10-27,Status updated to Closed - False Case
4800,1706,1,68,2024-08-25,Case registered
4801,1706,2,68,2024-09-01,Investigation taken up
4802,1706,5,68,2024-10-23,Status updated to Closed - Convicted
4803,1707,1,378,2024-12-27,Case registered
4804,1707,2,378,2025-01-26,Investigation taken up
4805,1707,5,378,2025-04-23,Status updated to Closed - Convicted
4806,1708,1,186,2024-10-28,Case registered
4807,1708,2,186,2024-11-20,Investigation taken up
4808,1708,5,186,2025-05-24,Status updated to Closed - Convicted
4809,1709,1,132,2026-02-20,Case registered
4810,1709,2,132,2026-02-26,Investigation taken up
4811,1709,3,132,2026-05-27,Status updated to Charge Sheeted
4812,1710,1,365,2025-07-27,Case registered
4813,1710,2,365,2025-08-17,Investigation taken up
4814,1710,3,365,2026-05-04,Status updated to Charge Sheeted
4815,1711,1,371,2025-04-09,Case registered
4816,1711,2,371,2025-04-28,Investigation taken up
4817,1711,5,371,2025-08-13,Status updated to Closed - Convicted
4818,1712,1,372,2024-10-17,Case registered
4819,1712,2,372,2024-11-11,Investigation taken up
4820,1712,6,372,2025-06-10,Status updated to Closed - Acquitted
4821,1713,1,304,2024-01-20,Case registered
4822,1713,2,304,2024-02-19,Investigation taken up
4823,1713,6,304,2024-03-15,Status updated to Closed - Acquitted
4824,1714,1,133,2025-10-19,Case registered
4825,1714,2,133,2025-11-01,Investigation taken up
4826,1714,8,133,2026-08-07,Status updated to Closed - Undetected
4827,1715,1,209,2024-10-20,Case registered
4828,1715,2,209,2024-11-14,Investigation taken up
4829,1715,6,209,2025-01-25,Status updated to Closed - Acquitted
4830,1716,1,71,2025-04-17,Case registered
4831,1716,2,71,2025-04-27,Investigation taken up
4832,1716,8,71,2025-05-29,Status updated to Closed - Undetected
4833,1717,1,131,2026-05-12,Case registered
4834,1717,2,131,2026-06-02,Investigation taken up
4835,1718,1,15,2025-12-17,Case registered
4836,1718,2,15,2026-01-10,Investigation taken up
4837,1718,8,15,2026-06-30,Status updated to Closed - Undetected
4838,1719,1,77,2024-09-22,Case registered
4839,1719,2,77,2024-10-13,Investigation taken up
4840,1719,8,77,2024-11-07,Status updated to Closed - Undetected
4841,1720,1,200,2024-10-17,Case registered
4842,1720,2,200,2024-10-27,Investigation taken up
4843,1720,5,200,2024-11-22,Status updated to Closed - Convicted
4844,1721,1,306,2026-03-14,Case registered
4845,1721,2,306,2026-04-07,Investigation taken up
4846,1721,4,306,2026-06-11,Status updated to Pending Trial
4847,1722,1,260,2025-12-18,Case registered
4848,1722,2,260,2026-01-13,Investigation taken up
4849,1722,8,260,2026-07-15,Status updated to Closed - Undetected
4850,1723,1,39,2024-11-03,Case registered
4851,1723,2,39,2024-11-09,Investigation taken up
4852,1723,8,39,2025-08-20,Status updated to Closed - Undetected
4853,1724,1,328,2024-02-27,Case registered
4854,1724,2,328,2024-03-23,Investigation taken up
4855,1724,5,328,2024-05-01,Status updated to Closed - Convicted
4856,1725,1,413,2024-05-01,Case registered
4857,1725,2,413,2024-05-23,Investigation taken up
4858,1725,5,413,2024-12-06,Status updated to Closed - Convicted
4859,1726,1,180,2025-03-22,Case registered
4860,1726,2,180,2025-04-10,Investigation taken up
4861,1726,8,180,2025-09-06,Status updated to Closed - Undetected
4862,1727,1,200,2026-05-07,Case registered
4863,1727,2,200,2026-05-13,Investigation taken up
4864,1727,3,200,2027-02-07,Status updated to Charge Sheeted
4865,1728,1,80,2024-02-25,Case registered
4866,1728,2,80,2024-03-12,Investigation taken up
4867,1728,6,80,2024-09-06,Status updated to Closed - Acquitted
4868,1729,1,184,2024-07-09,Case registered
4869,1729,2,184,2024-07-28,Investigation taken up
4870,1729,5,184,2025-03-15,Status updated to Closed - Convicted
4871,1730,1,253,2024-01-23,Case registered
4872,1730,2,253,2024-02-06,Investigation taken up
4873,1730,7,253,2024-08-21,Status updated to Closed - False Case
4874,1731,1,74,2026-02-21,Case registered
4875,1731,2,74,2026-03-08,Investigation taken up
4876,1731,3,74,2026-08-05,Status updated to Charge Sheeted
4877,1732,1,342,2025-05-17,Case registered
4878,1732,2,342,2025-06-13,Investigation taken up
4879,1732,6,342,2026-01-21,Status updated to Closed - Acquitted
4880,1733,1,283,2024-09-17,Case registered
4881,1733,2,283,2024-10-01,Investigation taken up
4882,1733,7,283,2024-11-23,Status updated to Closed - False Case
4883,1734,1,402,2026-05-03,Case registered
4884,1734,2,402,2026-05-31,Investigation taken up
4885,1735,1,147,2024-11-11,Case registered
4886,1735,2,147,2024-11-17,Investigation taken up
4887,1735,5,147,2025-03-26,Status updated to Closed - Convicted
4888,1736,1,104,2026-01-27,Case registered
4889,1736,2,104,2026-02-24,Investigation taken up
4890,1736,4,104,2026-10-03,Status updated to Pending Trial
4891,1737,1,209,2025-10-13,Case registered
4892,1737,2,209,2025-11-09,Investigation taken up
4893,1737,3,209,2026-05-28,Status updated to Charge Sheeted
4894,1738,1,306,2024-11-25,Case registered
4895,1738,2,306,2024-12-11,Investigation taken up
4896,1738,5,306,2025-03-28,Status updated to Closed - Convicted
4897,1739,1,69,2024-01-22,Case registered
4898,1739,2,69,2024-02-09,Investigation taken up
4899,1739,4,69,2024-06-29,Status updated to Pending Trial
4900,1740,1,117,2025-11-28,Case registered
4901,1740,2,117,2025-12-23,Investigation taken up
4902,1740,3,117,2026-02-25,Status updated to Charge Sheeted
4903,1741,1,205,2024-06-17,Case registered
4904,1741,2,205,2024-06-27,Investigation taken up
4905,1741,4,205,2024-12-02,Status updated to Pending Trial
4906,1742,1,25,2024-03-02,Case registered
4907,1742,2,25,2024-03-21,Investigation taken up
4908,1742,5,25,2024-12-08,Status updated to Closed - Convicted
4909,1743,1,27,2025-09-10,Case registered
4910,1743,2,27,2025-09-19,Investigation taken up
4911,1743,3,27,2026-03-28,Status updated to Charge Sheeted
4912,1744,1,113,2025-06-24,Case registered
4913,1744,2,113,2025-07-01,Investigation taken up
4914,1744,8,113,2026-01-17,Status updated to Closed - Undetected
4915,1745,1,21,2024-06-01,Case registered
4916,1745,2,21,2024-06-17,Investigation taken up
4917,1745,5,21,2024-08-03,Status updated to Closed - Convicted
4918,1746,1,286,2024-01-18,Case registered
4919,1746,2,286,2024-01-23,Investigation taken up
4920,1746,4,286,2024-07-12,Status updated to Pending Trial
4921,1747,1,74,2025-11-20,Case registered
4922,1747,2,74,2025-12-20,Investigation taken up
4923,1747,4,74,2026-01-03,Status updated to Pending Trial
4924,1748,1,57,2025-08-26,Case registered
4925,1748,2,57,2025-09-15,Investigation taken up
4926,1748,4,57,2025-10-06,Status updated to Pending Trial
4927,1749,1,398,2025-05-05,Case registered
4928,1749,2,398,2025-06-04,Investigation taken up
4929,1749,5,398,2025-07-27,Status updated to Closed - Convicted
4930,1750,1,292,2024-09-03,Case registered
4931,1750,2,292,2024-10-03,Investigation taken up
4932,1750,8,292,2024-12-16,Status updated to Closed - Undetected
4933,1751,1,3,2025-01-05,Case registered
4934,1751,2,3,2025-01-26,Investigation taken up
4935,1751,8,3,2025-09-06,Status updated to Closed - Undetected
4936,1752,1,124,2024-11-10,Case registered
4937,1752,2,124,2024-12-04,Investigation taken up
4938,1752,8,124,2024-12-18,Status updated to Closed - Undetected
4939,1753,1,171,2026-03-21,Case registered
4940,1753,2,171,2026-04-04,Investigation taken up
4941,1753,3,171,2026-12-14,Status updated to Charge Sheeted
4942,1754,1,348,2024-12-21,Case registered
4943,1754,2,348,2025-01-09,Investigation taken up
4944,1754,6,348,2025-06-08,Status updated to Closed - Acquitted
4945,1755,1,356,2025-05-14,Case registered
4946,1755,2,356,2025-06-08,Investigation taken up
4947,1755,5,356,2025-08-04,Status updated to Closed - Convicted
4948,1756,1,329,2026-01-04,Case registered
4949,1756,2,329,2026-01-16,Investigation taken up
4950,1756,8,329,2026-10-01,Status updated to Closed - Undetected
4951,1757,1,62,2025-06-28,Case registered
4952,1757,2,62,2025-07-03,Investigation taken up
4953,1757,3,62,2025-10-04,Status updated to Charge Sheeted
4954,1758,1,202,2026-03-21,Case registered
4955,1758,2,202,2026-04-09,Investigation taken up
4956,1758,3,202,2026-08-26,Status updated to Charge Sheeted
4957,1759,1,372,2025-01-27,Case registered
4958,1759,2,372,2025-02-06,Investigation taken up
4959,1759,5,372,2025-06-19,Status updated to Closed - Convicted
4960,1760,1,79,2024-09-07,Case registered
4961,1760,2,79,2024-10-02,Investigation taken up
4962,1760,5,79,2025-04-28,Status updated to Closed - Convicted
4963,1761,1,236,2026-07-10,Case registered
4964,1762,1,173,2025-10-10,Case registered
4965,1762,2,173,2025-10-20,Investigation taken up
4966,1762,8,173,2026-07-10,Status updated to Closed - Undetected
4967,1763,1,413,2024-05-14,Case registered
4968,1763,2,413,2024-05-31,Investigation taken up
4969,1763,4,413,2024-12-30,Status updated to Pending Trial
4970,1764,1,431,2025-10-24,Case registered
4971,1764,2,431,2025-11-13,Investigation taken up
4972,1764,4,431,2026-01-21,Status updated to Pending Trial
4973,1765,1,163,2025-08-14,Case registered
4974,1765,2,163,2025-08-19,Investigation taken up
4975,1765,8,163,2026-03-12,Status updated to Closed - Undetected
4976,1766,1,90,2024-07-06,Case registered
4977,1766,2,90,2024-07-19,Investigation taken up
4978,1766,5,90,2024-11-16,Status updated to Closed - Convicted
4979,1767,1,82,2025-05-24,Case registered
4980,1767,2,82,2025-05-31,Investigation taken up
4981,1767,5,82,2025-10-27,Status updated to Closed - Convicted
4982,1768,1,50,2025-04-07,Case registered
4983,1768,2,50,2025-04-27,Investigation taken up
4984,1768,5,50,2025-10-06,Status updated to Closed - Convicted
4985,1769,1,384,2026-06-22,Case registered
4986,1770,1,102,2024-09-07,Case registered
4987,1770,2,102,2024-09-12,Investigation taken up
4988,1770,6,102,2025-04-24,Status updated to Closed - Acquitted
4989,1771,1,432,2024-10-04,Case registered
4990,1771,2,432,2024-10-17,Investigation taken up
4991,1771,7,432,2024-11-09,Status updated to Closed - False Case
4992,1772,1,226,2026-04-03,Case registered
4993,1772,2,226,2026-04-22,Investigation taken up
4994,1773,1,107,2024-03-27,Case registered
4995,1773,2,107,2024-04-03,Investigation taken up
4996,1773,5,107,2024-10-27,Status updated to Closed - Convicted
4997,1774,1,447,2026-05-07,Case registered
4998,1774,2,447,2026-05-24,Investigation taken up
4999,1774,3,447,2027-01-22,Status updated to Charge Sheeted
5000,1775,1,77,2025-07-06,Case registered
5001,1775,2,77,2025-07-15,Investigation taken up
5002,1775,3,77,2025-08-14,Status updated to Charge Sheeted
5003,1776,1,137,2025-02-20,Case registered
5004,1776,2,137,2025-03-18,Investigation taken up
5005,1776,6,137,2025-03-27,Status updated to Closed - Acquitted
